Country,Gender,population,Income,incomepc,Age,Education,pc,Videogames,Piano,Teamsport,gym,Restaurant,Charity,Ecommerce,Information,taste,segments
FR,1,30000,64999.5,64999.5,58,Bac+5,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,1
DE,0,3500,10000.0,10000.0,36,Collège,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
DE,0,1000000,10000.0,10000.0,48,Collège,1,0,0,0,0,0,0,1,"Non, pas du tout",0,0
ES,1,30000,44999.5,11249.875,42,Bac,4,1,0,1,1,1,0,1,"Non, pas du tout",5,3
FR,0,30000,84999.5,28333.166666666668,30,Bac+5,3,0,0,1,1,1,0,1,"Non, pas du tout",0,1
DE,0,75000,24999.5,8333.166666666666,47,Bac,3,1,0,0,0,1,0,1,"Non, pas du tout",0,3
DE,1,75000,74999.5,74999.5,43,Bac+2/Bac+3,1,0,0,0,1,1,0,1,"Oui, partiellement",0,1
DE,0,1000000,10000.0,10000.0,46,Collège,1,0,0,0,0,0,0,1,"Non, pas du tout",10,0
FR,1,3500,10000.0,10000.0,67,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,1000000,10000.0,2500.0,52,Bac,4,0,0,1,0,1,0,0,"Oui, tout à fait",0,0
FR,1,30000,24999.5,12499.75,50,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,1,750000,84999.5,42499.75,57,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",5,1
ES,0,7500,24999.5,6249.875,50,Bac+2/Bac+3,4,1,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,1,30000,24999.5,24999.5,24,Bac,1,1,0,1,1,1,1,1,"Oui, tout à fait",10,3
UK,1,30000,84999.5,28333.166666666668,40,Bac+5,3,1,0,0,0,0,0,1,"Oui, tout à fait",10,1
ES,0,75000,74999.5,18749.875,44,Bac+5,4,1,0,0,0,1,0,1,"Non, pas du tout",0,3
UK,1,1000000,64999.5,32499.75,39,Bac+2/Bac+3,2,1,0,0,1,1,0,1,"Oui, partiellement",5,0
FR,1,750000,10000.0,10000.0,63,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",5,2
UK,0,1000000,84999.5,84999.5,29,Bac+5,1,0,0,0,0,1,0,1,"Non, pas du tout",0,1
FR,0,1000,10000.0,5000.0,48,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,1000,10000.0,3333.3333333333335,24,Bac+5,3,1,0,0,0,1,0,1,"Oui, tout à fait",20,3
UK,0,30000,64999.5,64999.5,50,Doctorat,1,0,0,0,0,1,0,1,"Oui, tout à fait",5,1
DE,0,3500,24999.5,12499.75,27,Bac,2,1,0,0,0,0,0,0,"Oui, tout à fait",5,3
ES,0,30000,24999.5,8333.166666666666,44,Bac+5,3,0,0,0,0,1,0,1,"Oui, partiellement",5,3
FR,1,30000,64999.5,32499.75,54,Bac,2,0,0,0,1,1,0,1,"Oui, tout à fait",0,1
ES,0,1000000,74999.5,24999.833333333332,59,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, tout à fait",5,0
UK,0,30000,34995.00000000001,34995.00000000001,68,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",10,2
FR,1,30000,24999.5,12499.75,55,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
ES,0,30000,10000.0,10000.0,43,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,1000000,54999.5,27499.75,51,Bac+2/Bac+3,2,1,0,0,0,0,0,1,"Oui, partiellement",0,0
ES,1,1000000,10000.0,3333.3333333333335,48,Bac,3,0,0,0,1,0,0,1,"Oui, tout à fait",10,0
FR,0,30000,84999.5,42499.75,64,Bac+5,2,0,0,1,0,1,0,1,"Non, pas du tout",20,1
FR,0,30000,64999.5,32499.75,48,Bac+2/Bac+3,2,0,0,0,1,1,0,1,"Oui, tout à fait",0,1
FR,0,30000,84999.5,21249.875,40,Bac+2/Bac+3,4,0,0,1,0,1,1,1,"Oui, partiellement",5,1
DE,1,30000,54999.5,13749.875,32,Collège,4,0,0,0,1,1,0,1,"Oui, tout à fait",20,3
FR,0,75000,24999.5,6249.875,44,Bac,4,1,0,0,0,1,0,1,"Oui, partiellement",0,3
ES,0,7500,10000.0,2500.0,27,Bac+5,4,1,0,0,1,0,1,0,"Oui, tout à fait",5,3
UK,0,3500,34995.00000000001,8748.750000000002,51,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Oui, partiellement",0,3
FR,0,75000,24999.5,24999.5,73,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
ES,1,7500,54999.5,10999.9,47,Bac,5,0,0,0,0,1,0,0,"Oui, partiellement",20,3
UK,1,7500,84999.5,21249.875,66,Bac,4,0,0,0,1,0,0,1,"Oui, partiellement",10,1
FR,1,75000,10000.0,10000.0,48,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",10,2
DE,0,750000,24999.5,12499.75,64,Bac,2,0,0,0,0,0,0,1,"Non, pas du tout",0,0
ES,1,30000,54999.5,10999.9,38,Bac+5,5,1,1,0,1,1,0,1,"Oui, tout à fait",5,3
UK,0,75000,10000.0,10000.0,72,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",10,2
ES,0,30000,64999.5,21666.5,53,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, tout à fait",5,1
FR,1,30000,24999.5,12499.75,77,Bac,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
FR,0,7500,24999.5,6249.875,52,Bac+2/Bac+3,4,0,0,0,0,0,0,1,"Oui, partiellement",0,3
ES,0,75000,10000.0,10000.0,58,Collège,1,0,0,0,0,1,0,0,"Oui, partiellement",0,2
UK,0,1000000,64999.5,16249.875,39,Bac,4,0,0,0,0,1,0,1,"Oui, partiellement",0,0
ES,0,75000,64999.5,21666.5,39,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,0,30000,74999.5,37499.75,29,Bac+2/Bac+3,2,1,0,0,0,0,0,1,"Oui, tout à fait",5,1
FR,0,1000,64999.5,32499.75,64,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",10,1
DE,1,30000,10000.0,5000.0,71,Collège,2,1,0,0,1,1,0,1,"Oui, partiellement",0,2
UK,0,30000,74999.5,14999.9,36,Bac,5,0,0,0,0,1,0,1,"Oui, tout à fait",5,3
FR,0,30000,74999.5,24999.833333333332,38,Doctorat,3,0,0,1,1,1,0,1,"Oui, tout à fait",20,1
ES,1,7500,10000.0,3333.3333333333335,34,Doctorat,3,0,0,0,0,1,0,1,"Oui, tout à fait",10,3
UK,1,1000000,74999.5,24999.833333333332,25,Bac,3,1,0,1,1,1,0,1,"Oui, partiellement",20,0
DE,1,30000,24999.5,12499.75,63,Collège,2,0,0,0,0,0,0,0,"Oui, partiellement",5,2
UK,0,30000,34995.00000000001,17497.500000000004,53,Bac,2,1,0,1,1,1,0,1,"Oui, partiellement",0,2
DE,1,750000,84999.5,28333.166666666668,37,Bac,3,1,0,1,1,1,0,1,"Oui, tout à fait",5,0
DE,1,30000,64999.5,32499.75,51,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,1,30000,84999.5,16999.9,48,Bac+5,5,1,0,1,1,1,0,1,"Oui, partiellement",10,3
DE,1,7500,24999.5,12499.75,65,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,30000,84999.5,42499.75,75,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
UK,0,1000000,64999.5,32499.75,69,Bac+2/Bac+3,2,0,0,0,1,1,0,1,"Oui, tout à fait",0,0
FR,0,1000000,74999.5,37499.75,66,Bac+2/Bac+3,2,0,0,1,0,1,0,1,"Oui, partiellement",0,0
UK,0,30000,24999.5,12499.75,68,Bac,2,0,0,1,0,1,0,1,"Oui, tout à fait",0,2
FR,1,30000,74999.5,37499.75,71,Bac+2/Bac+3,2,0,0,0,1,1,0,1,"Oui, tout à fait",5,1
DE,1,30000,84999.5,42499.75,48,Bac+2/Bac+3,2,1,0,0,1,1,0,1,"Oui, partiellement",5,1
FR,1,75000,64999.5,21666.5,44,Bac+2/Bac+3,3,1,0,0,1,1,0,1,"Oui, partiellement",10,1
UK,1,75000,10000.0,5000.0,65,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,0,1000000,24999.5,24999.5,28,Bac+2/Bac+3,1,1,0,1,1,1,0,1,"Oui, partiellement",5,0
DE,0,30000,24999.5,6249.875,42,Bac,4,0,0,0,0,1,0,1,"Oui, tout à fait",0,3
ES,1,75000,84999.5,28333.166666666668,36,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, tout à fait",10,1
FR,0,30000,24999.5,12499.75,51,Bac,2,1,0,0,0,1,0,0,"Oui, partiellement",5,2
DE,1,75000,24999.5,24999.5,23,Bac,1,1,0,1,0,1,0,1,"Oui, tout à fait",5,3
UK,1,30000,24999.5,12499.75,72,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",10,2
UK,1,750000,34995.00000000001,11665.000000000002,53,Bac+5,3,0,0,0,1,0,0,1,"Oui, partiellement",0,0
FR,1,3500,64999.5,16249.875,38,Bac+5,4,1,0,0,1,1,0,1,"Oui, tout à fait",10,3
UK,0,30000,34995.00000000001,34995.00000000001,33,Bac+2/Bac+3,1,0,1,1,0,1,0,1,"Oui, tout à fait",5,1
ES,1,7500,24999.5,12499.75,67,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
FR,0,1000,10000.0,5000.0,29,Bac,2,1,0,0,0,0,0,0,"Oui, partiellement",0,3
FR,1,3500,24999.5,12499.75,59,Bac+2/Bac+3,2,1,0,0,1,1,0,1,"Oui, partiellement",0,2
FR,1,1000,74999.5,37499.75,66,Collège,2,0,0,0,0,0,0,1,"Oui, partiellement",0,1
ES,0,30000,10000.0,5000.0,26,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",0,3
DE,1,1000,84999.5,42499.75,48,Collège,2,0,0,0,0,1,0,1,"Non, pas du tout",0,1
DE,0,3500,54999.5,18333.166666666668,48,Collège,3,0,0,0,0,1,0,0,"Non, pas du tout",0,3
ES,1,750000,44999.5,8999.9,30,Bac+5,5,1,0,1,1,1,0,1,"Oui, partiellement",5,0
DE,1,3500,10000.0,10000.0,52,Collège,1,0,0,0,1,0,0,0,"Non, pas du tout",0,2
FR,0,30000,84999.5,21249.875,43,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Oui, partiellement",0,1
DE,0,1000000,84999.5,28333.166666666668,34,Doctorat,3,0,0,0,1,1,0,1,"Oui, tout à fait",0,0
DE,0,30000,24999.5,12499.75,60,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
DE,0,3500,24999.5,8333.166666666666,39,Collège,3,0,1,0,1,0,0,1,"Oui, partiellement",10,3
DE,1,750000,10000.0,10000.0,32,Collège,1,0,0,0,0,0,0,1,"Non, pas du tout",0,0
DE,1,7500,10000.0,10000.0,31,Collège,1,1,0,0,0,0,0,1,"Oui, partiellement",0,2
ES,0,30000,24999.5,8333.166666666666,39,Collège,3,1,0,0,0,1,0,1,"Oui, partiellement",5,3
ES,1,1000000,64999.5,21666.5,45,Bac+2/Bac+3,3,1,0,0,1,1,0,1,"Oui, partiellement",20,0
FR,1,30000,84999.5,42499.75,39,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,1,30000,34995.00000000001,11665.000000000002,34,Bac+5,3,1,0,1,1,1,0,1,"Oui, partiellement",5,3
UK,0,75000,64999.5,16249.875,52,Bac,4,0,0,0,0,1,0,1,"Non, pas du tout",10,3
ES,0,75000,24999.5,24999.5,63,Bac,1,0,0,0,1,1,0,0,"Non, pas du tout",5,2
FR,1,3500,24999.5,6249.875,47,Bac,4,1,0,1,1,1,0,1,"Oui, partiellement",5,3
ES,0,75000,24999.5,12499.75,66,Bac,2,0,0,0,1,1,0,0,"Oui, partiellement",5,2
DE,1,30000,84999.5,42499.75,71,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
DE,1,1000000,10000.0,10000.0,75,Collège,1,0,0,0,0,0,0,1,"Non, pas du tout",10,0
DE,1,3500,10000.0,5000.0,73,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",10,2
ES,0,1000000,44999.5,14999.833333333334,32,Bac+5,3,1,0,0,0,1,0,1,"Oui, partiellement",5,0
ES,1,30000,24999.5,24999.5,43,Bac,1,1,0,0,1,1,0,1,"Oui, partiellement",0,2
DE,1,30000,54999.5,54999.5,50,Bac,1,1,0,1,0,1,0,1,"Oui, partiellement",5,1
FR,1,30000,10000.0,3333.3333333333335,20,Bac,3,1,0,1,1,1,0,1,"Oui, tout à fait",10,3
UK,1,1000000,34995.00000000001,6999.000000000002,45,Bac+2/Bac+3,5,0,0,0,0,1,0,1,"Non, pas du tout",5,0
FR,1,30000,10000.0,5000.0,60,Bac+2/Bac+3,2,1,0,0,0,0,0,0,"Oui, tout à fait",0,2
DE,1,1000,10000.0,10000.0,69,Collège,1,0,0,0,0,0,0,1,"Oui, partiellement",5,2
ES,0,30000,74999.5,24999.833333333332,57,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",0,1
DE,0,7500,84999.5,21249.875,39,Bac+5,4,0,0,0,0,1,0,1,"Non, pas du tout",5,1
FR,1,750000,84999.5,16999.9,41,Bac+5,5,1,0,1,1,1,0,1,"Oui, partiellement",5,0
ES,1,30000,24999.5,24999.5,32,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Non, pas du tout",0,2
FR,1,30000,10000.0,10000.0,65,Bac,1,0,0,0,0,0,0,0,"Oui, tout à fait",20,2
DE,1,30000,24999.5,12499.75,73,Collège,2,1,0,0,0,0,0,1,"Oui, partiellement",5,2
FR,0,3500,24999.5,12499.75,18,Bac+2/Bac+3,2,0,0,1,0,0,0,0,"Oui, partiellement",10,3
DE,0,1000000,74999.5,24999.833333333332,52,Bac,3,0,0,0,1,1,0,1,"Oui, partiellement",5,0
DE,0,7500,24999.5,12499.75,29,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,3
DE,0,30000,10000.0,2500.0,34,Doctorat,4,0,0,0,0,0,0,1,"Oui, partiellement",5,3
DE,0,1000,10000.0,2000.0,49,Collège,5,0,0,0,0,1,0,0,"Oui, partiellement",10,3
FR,0,7500,84999.5,28333.166666666668,25,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, tout à fait",0,1
FR,0,1000000,10000.0,10000.0,20,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",0,0
FR,0,1000000,64999.5,32499.75,32,Bac+5,2,1,0,1,1,1,0,1,"Oui, tout à fait",5,0
FR,0,75000,10000.0,3333.3333333333335,61,Bac,3,0,0,0,0,0,0,1,"Oui, partiellement",0,2
FR,1,1000000,10000.0,3333.3333333333335,46,Collège,3,1,0,0,0,1,0,1,"Non, pas du tout",0,0
FR,0,30000,64999.5,32499.75,56,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
FR,0,30000,24999.5,12499.75,66,Collège,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,30000,24999.5,12499.75,61,Collège,2,0,0,0,0,0,0,0,"Oui, partiellement",10,2
FR,1,1000,74999.5,37499.75,68,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",0,1
FR,0,1000,10000.0,5000.0,68,Bac+2/Bac+3,2,0,0,0,0,0,0,1,"Non, pas du tout",0,2
FR,0,7500,24999.5,12499.75,43,Bac+2/Bac+3,2,0,0,0,0,0,0,1,"Oui, tout à fait",5,2
FR,1,30000,10000.0,2500.0,43,Bac+2/Bac+3,4,1,0,0,0,0,0,1,"Oui, partiellement",5,3
UK,0,1000,24999.5,24999.5,60,Bac+5,1,1,0,0,0,1,0,1,"Oui, tout à fait",0,2
ES,1,7500,24999.5,12499.75,59,Bac+2/Bac+3,2,0,0,0,0,0,0,1,"Oui, partiellement",5,2
UK,0,75000,34995.00000000001,17497.500000000004,33,Bac+5,2,1,0,0,0,1,0,1,"Non, pas du tout",0,3
UK,0,7500,10000.0,10000.0,38,Bac+5,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
UK,0,75000,64999.5,21666.5,48,Bac+5,3,0,0,0,1,1,0,0,"Oui, tout à fait",0,1
FR,1,30000,10000.0,10000.0,77,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
DE,0,30000,24999.5,12499.75,69,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,30000,24999.5,12499.75,39,Bac+2/Bac+3,2,1,0,0,1,1,0,1,"Oui, partiellement",10,3
FR,0,7500,64999.5,21666.5,39,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, tout à fait",0,3
DE,1,30000,24999.5,24999.5,53,Bac,1,1,0,0,0,1,0,1,"Oui, partiellement",5,2
FR,0,30000,10000.0,10000.0,62,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,1,75000,10000.0,2000.0,52,Bac+2/Bac+3,5,0,0,0,0,0,0,1,"Oui, partiellement",0,3
FR,1,75000,10000.0,10000.0,53,Collège,1,1,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,3500,84999.5,42499.75,58,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, tout à fait",0,1
FR,1,1000,10000.0,10000.0,63,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",0,2
DE,0,75000,10000.0,10000.0,64,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,1,3500,64999.5,21666.5,64,Bac,3,0,0,0,0,1,0,1,"Non, pas du tout",0,1
ES,0,7500,24999.5,8333.166666666666,41,Bac,3,1,0,1,0,1,0,1,"Oui, partiellement",0,3
UK,1,75000,24999.5,4999.9,49,Bac+2/Bac+3,5,1,0,0,0,1,1,1,"Oui, partiellement",0,3
DE,1,30000,10000.0,10000.0,63,Collège,1,0,0,1,0,0,0,1,"Non, pas du tout",0,2
ES,1,1000000,24999.5,12499.75,68,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,0
UK,0,3500,34995.00000000001,8748.750000000002,40,Bac,4,0,0,0,0,1,0,1,"Oui, partiellement",0,3
DE,0,30000,24999.5,6249.875,57,Collège,4,1,0,0,0,1,0,1,"Oui, partiellement",10,3
UK,0,75000,10000.0,10000.0,78,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
DE,1,750000,24999.5,24999.5,71,Bac+5,1,0,0,1,0,1,0,1,"Oui, partiellement",0,0
DE,0,30000,24999.5,12499.75,57,Collège,2,1,0,0,0,0,0,1,"Non, pas du tout",0,2
UK,0,1000,24999.5,8333.166666666666,52,Bac,3,1,0,0,0,0,0,1,"Oui, tout à fait",0,3
FR,0,30000,10000.0,5000.0,52,Bac,2,0,0,0,1,1,0,1,"Oui, partiellement",5,2
UK,1,7500,24999.5,24999.5,56,Bac,1,1,0,0,0,1,0,1,"Oui, tout à fait",5,2
DE,0,750000,10000.0,10000.0,69,Bac,1,0,0,0,0,0,0,1,"Oui, partiellement",10,2
DE,1,30000,10000.0,5000.0,63,Collège,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
DE,1,30000,24999.5,24999.5,69,Bac+5,1,0,0,1,0,1,0,1,"Non, pas du tout",0,2
UK,1,30000,24999.5,12499.75,71,Bac+5,2,0,0,0,1,1,0,1,"Non, pas du tout",0,2
UK,1,3500,84999.5,21249.875,22,Bac,4,1,0,1,1,1,0,0,"Oui, partiellement",0,3
DE,1,3500,24999.5,8333.166666666666,86,Bac+5,3,0,0,0,0,0,0,1,"Non, pas du tout",0,2
FR,0,7500,24999.5,8333.166666666666,40,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, tout à fait",5,3
ES,0,75000,10000.0,10000.0,29,Bac+2/Bac+3,1,0,0,0,0,1,0,0,"Oui, tout à fait",0,2
FR,0,3500,24999.5,6249.875,43,Bac,4,1,0,0,0,0,0,0,"Oui, tout à fait",5,3
DE,0,30000,10000.0,5000.0,45,Bac,2,0,0,0,0,0,0,1,"Oui, partiellement",0,2
FR,1,1000,24999.5,4999.9,32,Bac,5,1,0,0,0,1,0,1,"Oui, partiellement",5,3
DE,1,30000,74999.5,74999.5,25,Bac,1,1,0,0,0,1,0,1,"Oui, tout à fait",0,1
UK,0,30000,10000.0,2000.0,40,Bac+5,5,0,0,0,0,1,0,1,"Oui, partiellement",5,3
UK,0,30000,34995.00000000001,8748.750000000002,42,Bac+5,4,0,0,1,0,1,1,1,"Oui, tout à fait",5,3
DE,1,75000,10000.0,3333.3333333333335,52,Collège,3,1,0,0,0,0,0,1,"Oui, tout à fait",10,2
UK,1,30000,34995.00000000001,4999.285714285716,22,Bac+2/Bac+3,7,1,0,1,1,1,1,1,"Oui, tout à fait",0,3
ES,0,1000,10000.0,2500.0,42,Bac,4,1,0,0,0,1,0,1,"Oui, partiellement",5,3
UK,1,75000,34995.00000000001,8748.750000000002,25,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Oui, tout à fait",0,3
ES,0,75000,24999.5,24999.5,86,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
ES,0,1000000,54999.5,27499.75,62,Bac,2,0,0,0,0,1,0,1,"Oui, partiellement",10,0
UK,0,1000000,84999.5,28333.166666666668,41,Bac+5,3,1,0,0,1,1,0,1,"Non, pas du tout",20,0
ES,1,30000,10000.0,10000.0,52,Collège,1,1,0,0,0,0,0,1,"Oui, tout à fait",0,2
ES,1,30000,10000.0,3333.3333333333335,71,Collège,3,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,1000000,84999.5,28333.166666666668,34,Bac+2/Bac+3,3,1,0,0,1,1,0,1,"Non, pas du tout",0,0
DE,1,30000,24999.5,24999.5,69,Bac+5,1,0,0,1,1,1,0,1,"Oui, partiellement",10,2
UK,0,30000,34995.00000000001,11665.000000000002,49,Bac+2/Bac+3,3,0,0,1,1,1,0,1,"Oui, partiellement",10,3
UK,1,30000,10000.0,5000.0,77,Bac,2,1,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,7500,34995.00000000001,11665.000000000002,30,Bac+5,3,0,0,0,1,1,0,1,"Oui, partiellement",5,3
DE,1,7500,84999.5,42499.75,65,Bac+5,2,0,0,1,1,1,0,1,"Oui, tout à fait",5,1
DE,0,30000,74999.5,37499.75,50,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",5,1
DE,1,30000,84999.5,42499.75,66,Doctorat,2,0,0,0,0,1,0,1,"Oui, tout à fait",0,1
ES,0,1000000,54999.5,13749.875,46,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Non, pas du tout",0,0
FR,1,1000000,84999.5,28333.166666666668,60,Doctorat,3,1,0,0,1,1,0,1,"Oui, tout à fait",5,0
UK,0,30000,24999.5,24999.5,71,Bac,1,0,0,0,0,1,0,1,"Non, pas du tout",0,2
UK,0,1000,24999.5,12499.75,64,Bac+5,2,0,0,0,0,0,0,1,"Oui, tout à fait",0,2
UK,1,7500,10000.0,5000.0,71,Collège,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,1,3500,10000.0,3333.3333333333335,20,Bac+2/Bac+3,3,1,0,1,1,1,0,1,"Oui, tout à fait",5,3
DE,0,75000,10000.0,5000.0,54,Collège,2,0,0,0,0,1,0,1,"Oui, tout à fait",5,2
ES,0,30000,74999.5,18749.875,37,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, partiellement",5,3
FR,0,7500,84999.5,21249.875,33,Bac+5,4,1,0,1,1,1,0,1,"Oui, tout à fait",5,3
UK,0,30000,24999.5,8333.166666666666,49,Bac+2/Bac+3,3,0,0,0,0,0,0,1,"Oui, partiellement",0,3
ES,1,30000,24999.5,4999.9,32,Bac,5,0,0,1,1,1,0,0,"Oui, partiellement",5,3
ES,1,75000,10000.0,2500.0,43,Bac+2/Bac+3,4,1,1,0,0,1,0,1,"Oui, tout à fait",0,3
UK,0,30000,24999.5,6249.875,48,Bac+2/Bac+3,4,0,0,0,0,1,0,1,"Oui, partiellement",0,3
UK,0,7500,84999.5,28333.166666666668,49,Bac,3,0,0,0,0,1,0,1,"Oui, tout à fait",0,1
UK,0,7500,24999.5,12499.75,56,Bac+2/Bac+3,2,1,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,0,30000,10000.0,10000.0,58,Bac+2/Bac+3,1,0,0,0,0,1,0,1,"Oui, tout à fait",0,2
FR,0,1000,10000.0,10000.0,64,Collège,1,1,0,0,0,1,0,1,"Non, pas du tout",5,2
UK,0,7500,84999.5,28333.166666666668,46,Bac,3,0,0,0,0,1,0,1,"Oui, tout à fait",0,1
FR,1,30000,74999.5,37499.75,24,Bac+5,2,1,0,0,1,1,0,1,"Oui, partiellement",10,1
FR,0,30000,10000.0,10000.0,40,Doctorat,1,0,0,0,0,0,0,1,"Oui, partiellement",5,2
DE,1,30000,84999.5,42499.75,73,Collège,2,1,0,0,1,1,0,1,"Oui, partiellement",10,1
ES,0,75000,24999.5,6249.875,31,Bac+2/Bac+3,4,1,0,0,1,1,0,1,"Oui, partiellement",10,3
FR,1,30000,84999.5,16999.9,63,Bac+5,5,1,0,1,0,1,0,1,"Oui, partiellement",5,1
FR,1,3500,10000.0,3333.3333333333335,56,Bac,3,1,0,0,0,1,0,1,"Oui, partiellement",5,2
ES,0,1000000,24999.5,24999.5,48,Bac+2/Bac+3,1,0,0,0,0,0,0,1,"Oui, tout à fait",5,0
UK,1,7500,34995.00000000001,11665.000000000002,55,Bac,3,1,0,0,0,1,0,1,"Oui, tout à fait",20,3
UK,1,30000,24999.5,24999.5,78,Collège,1,0,0,0,0,1,0,1,"Oui, partiellement",5,2
DE,0,30000,74999.5,37499.75,70,Bac+5,2,0,0,0,0,1,0,1,"Oui, partiellement",5,1
DE,0,1000,10000.0,10000.0,51,Collège,1,0,0,0,0,1,0,0,"Non, pas du tout",5,2
UK,1,1000,24999.5,12499.75,65,Bac+5,2,0,0,0,0,1,0,1,"Non, pas du tout",0,2
UK,0,3500,24999.5,8333.166666666666,46,Bac+2/Bac+3,3,1,0,0,1,0,0,1,"Non, pas du tout",0,3
UK,1,75000,10000.0,10000.0,69,Bac+2/Bac+3,1,1,0,0,0,1,0,1,"Oui, partiellement",10,2
UK,1,75000,84999.5,21249.875,58,Bac,4,1,0,0,0,1,0,1,"Oui, partiellement",0,1
UK,1,30000,10000.0,5000.0,65,Bac+2/Bac+3,2,0,0,0,0,1,0,1,"Oui, partiellement",5,2
UK,0,7500,24999.5,8333.166666666666,27,Bac+2/Bac+3,3,0,0,0,0,1,0,1,"Oui, partiellement",0,3
ES,1,30000,10000.0,3333.3333333333335,24,Bac+2/Bac+3,3,1,0,0,0,1,0,1,"Oui, partiellement",5,3
ES,0,30000,84999.5,21249.875,60,Bac+5,4,1,0,0,0,1,0,1,"Oui, tout à fait",5,1
UK,0,1000,24999.5,8333.166666666666,52,Bac,3,0,0,0,0,1,0,1,"Oui, partiellement",0,2
FR,0,1000000,10000.0,10000.0,65,Bac+5,1,0,0,0,0,1,0,1,"Non, pas du tout",0,0
FR,0,30000,10000.0,10000.0,70,Bac,1,0,0,0,0,1,0,0,"Oui, partiellement",0,2
FR,1,3500,10000.0,10000.0,68,Bac,1,0,0,1,1,1,0,1,"Oui, partiellement",0,2
FR,0,75000,10000.0,10000.0,71,Bac,1,0,0,0,0,1,0,1,"Oui, partiellement",0,2
UK,1,30000,84999.5,28333.166666666668,54,Bac+2/Bac+3,3,0,0,0,1,1,0,1,"Oui, partiellement",5,1
